,price(USD)
3739,4634.7030452211875
3740,11289.222238610231
3741,11362.174569056086
3742,4634.7030452211875
3743,11289.222238610231
3744,11362.174569056086
3745,10997.412916826814
3746,4634.7030452211875
3747,4634.7030452211875
3748,11289.222238610231
3749,11726.936221285358
3750,11289.222238610231
3751,11289.222238610231
3752,11143.317577718522
3753,10997.412916826814
3754,11362.174569056086
3755,11289.222238610231
3756,11362.174569056086
3757,11289.222238610231
3758,12091.69787351463
3759,11289.222238610231
3760,11362.174569056086
3761,12091.69787351463
3762,12091.69787351463
3763,11289.222238610231
3764,11362.174569056086
3765,11362.174569056086
3766,11289.222238610231
3767,11362.174569056086
3768,11362.174569056086
3769,11289.222238610231
3770,12091.69787351463
3771,11289.222238610231
3772,10997.412916826814
3773,11289.222238610231
3774,11362.174569056086
3775,11362.174569056086
3776,5437.178680125586
3777,11289.222238610231
3778,12091.69787351463
3779,11289.222238610231
3780,11362.174569056086
3781,11289.222238610231
3782,11289.222238610231
3783,11362.174569056086
3784,11289.222238610231
3785,12091.69787351463
3786,4634.7030452211875
3787,11289.222238610231
3788,11289.222238610231
3789,12091.69787351463
3790,6866.32862896547
3791,13958.56180502964
3792,14104.466465921349
3793,6866.32862896547
3794,13520.847822354513
3795,13374.943161462805
3796,7683.156153992752
3797,14337.675347381795
3798,7683.156153992752
3799,14337.675347381795
3800,7683.156153992752
3801,7683.156153992752
3802,7610.203823546897
3803,7683.156153992752
3804,7683.156153992752
3805,7245.442171317624
3806,7683.156153992752
3807,7318.39450176348
3808,7683.156153992752
3809,7683.156153992752
3810,7318.39450176348
3811,7683.156153992752
3812,7610.203823546897
3813,7318.39450176348
3814,14337.675347381795
3815,7683.156153992752
3816,7683.156153992752
3817,7683.156153992752
3818,14337.675347381795
3819,7683.156153992752
3820,7683.156153992752
3821,7245.442171317624
3822,7318.39450176348
3823,13972.913695152523
3824,7318.39450176348
3825,7683.156153992752
3826,7683.156153992752
3827,14337.675347381795
3828,7683.156153992752
3829,7245.442171317624
3830,14337.675347381795
3831,14337.675347381795
3832,7610.203823546897
3833,7610.203823546897
3834,7245.442171317624
3835,14848.341660502776
3836,7683.156153992752
3837,7683.156153992752
3838,7683.156153992752
3839,7683.156153992752
3840,7610.203823546897
3841,7683.156153992752
3842,7245.442171317624
3843,7874.29125976089
3844,7683.156153992752
3845,7683.156153992752
3846,7683.156153992752
3847,7318.39450176348
3848,7318.39450176348
3849,7245.442171317624
3850,7683.156153992752
3851,7610.203823546897
3852,7683.156153992752
3853,7245.442171317624
3854,7318.39450176348
3855,13972.913695152523
3856,7318.39450176348
3857,7172.48984087177
3858,7172.48984087177
3859,7318.39450176348
3860,7318.39450176348
3861,7172.48984087177
3862,4794.959596235779
3863,4794.959596235779
3864,4794.959596235779
3865,5086.768918019197
3866,5086.768918019197
3867,4794.959596235779
3868,4794.959596235779
3869,4794.959596235779
3870,4794.959596235779
3871,18217.45887496854
3872,5086.768918019197
3873,5086.768918019197
3874,5086.768918019197
3875,4794.959596235779
3876,5086.768918019197
3877,7026.585179980061
3878,7245.442171317624
3879,7026.585179980061
3880,7245.442171317624
3881,7245.442171317624
3882,7026.585179980061
3883,7172.48984087177
3884,7245.442171317624
3885,7172.48984087177
3886,7245.442171317624
3887,7026.585179980061
3888,7026.585179980061
3889,7172.48984087177
3890,7026.585179980061
3891,13681.104373369104
3892,7026.585179980061
3893,7172.48984087177
3894,7026.585179980061
3895,7974.965475776169
3896,7974.965475776169
3897,7974.965475776169
3898,7974.965475776169
3899,7974.965475776169
3900,7974.965475776169
3901,14702.436999611067
3902,14702.436999611067
3903,14699.518906393234
3904,15052.846761717457
3905,15052.846761717457
3906,15271.70375305502
3907,15271.70375305502
3908,13958.56180502964
3909,15271.70375305502
3910,14104.466465921349
3911,13958.56180502964
3912,13958.56180502964
3913,15052.846761717457
3914,15052.846761717457
3915,15052.846761717457
3916,15052.846761717457
3917,13958.56180502964
3918,14396.275787704766
3919,15271.70375305502
3920,15271.70375305502
3921,15271.70375305502
3922,14104.466465921349
3923,14396.275787704766
3924,15052.846761717457
3925,15052.846761717457
3926,15052.846761717457
3927,14396.275787704766
3928,15271.70375305502
3929,15198.751422609166
3930,6428.6146462903425
3931,6424.237506463592
3932,6428.6146462903425
3933,9961.728400461969
3934,9961.728400461969
3935,3161.3045461812153
3936,3161.3045461812153
3937,3307.209207072924
3938,3307.209207072924
3939,3307.209207072924
3940,9961.728400461969
3941,9961.728400461969
3942,9961.728400461969
3943,3161.3045461812153
3944,3161.3045461812153
3945,3307.209207072924
3946,9961.728400461969
3947,3161.3045461812153
3948,9961.728400461969
3949,3161.3045461812153
3950,9961.728400461969
3951,9961.728400461969
3952,3599.0185288563425
3953,9961.728400461969
3954,9961.728400461969
3955,3307.209207072924
3956,14570.884228842242
3957,14570.884228842242
3958,14862.69355062566
3959,7916.365035453197
3960,8062.269696344907
3961,14570.884228842242
3962,7916.365035453197
3963,8062.269696344907
3964,14570.884228842242
3965,10253.537722245386
3966,3307.209207072924
3967,10253.537722245386
3968,3307.209207072924
3969,3088.352215735361
3970,3088.352215735361
3971,3088.352215735361
3972,6855.385779398592
3973,13739.704813692077
3974,6939.280959411324
3975,6574.519307182052
3976,6939.280959411324
3977,13812.657144137931
3978,13520.847822354513
3979,14688.085109488184
3980,5662.6151766088715
3981,13593.800152800368
3982,6209.757654952779
3983,5844.996002723507
3984,3161.3045461812153
3985,9888.776070016112
3986,9742.871409124404
3987,10107.633061353677
3988,3161.3045461812153
3989,3161.3045461812153
3990,9888.776070016112
3991,3234.2568766270697
3992,10107.633061353677
3993,3234.2568766270697
3994,9742.871409124404
3995,3307.209207072924
3996,3234.2568766270697
3997,9888.776070016112
3998,3161.3045461812153
3999,10253.537722245386
4000,9961.728400461969
4001,3161.3045461812153
4002,10107.633061353677
4003,3453.113867964633
4004,3161.3045461812153
4005,3234.2568766270697
4006,3161.3045461812153
4007,3161.3045461812153
4008,9815.82373957026
4009,10107.633061353677
4010,3161.3045461812153
4011,3234.2568766270697
4012,10107.633061353677
4013,3161.3045461812153
4014,3599.0185288563425
4015,9742.871409124404
4016,3234.2568766270697
4017,3453.113867964633
4018,3161.3045461812153
4019,3453.113867964633
4020,3161.3045461812153
4021,3161.3045461812153
4022,10034.680730907821
4023,3161.3045461812153
4024,3234.2568766270697
4025,9888.776070016112
4026,3307.209207072924
4027,9742.871409124404
4028,3088.352215735361
4029,3161.3045461812153
4030,3599.0185288563425
4031,9742.871409124404
4032,3161.3045461812153
4033,3161.3045461812153
4034,3115.3445780003267
4035,3234.2568766270697
4036,9742.871409124404
4037,3161.3045461812153
4038,3161.3045461812153
4039,10034.680730907821
4040,9888.776070016112
4041,3234.2568766270697
4042,9888.776070016112
4043,9888.776070016112
4044,3161.3045461812153
4045,10107.633061353677
4046,3234.2568766270697
4047,9815.82373957026
4048,9815.82373957026
4049,9742.871409124404
4050,3307.209207072924
4051,3307.209207072924
4052,3161.3045461812153
4053,9742.871409124404
4054,3234.2568766270697
4055,14673.733219365302
4056,15403.256523823846
4057,15403.256523823846
4058,15038.494871594574
4059,15038.494871594574
4060,9961.728400461969
4061,9961.728400461969
4062,9888.776070016112
4063,10253.537722245386
4064,10253.537722245386
4065,9961.728400461969
4066,9961.728400461969
4067,10253.537722245386
4068,4342.89372343777
4069,4342.89372343777
4070,4196.98906254606
4071,4196.98906254606
4072,4196.98906254606
4073,2490.3816820456423
4074,2782.19100382906
4075,2417.429351599788
4076,2271.524690708079
4077,2271.524690708079
4078,2052.667699370516
4079,2271.524690708079
4080,9071.94854498883
4081,2271.524690708079
4082,2490.3816820456423
4083,2490.3816820456423
4084,2271.524690708079
4085,2417.429351599788
4086,2271.524690708079
4087,2490.3816820456423
4088,2271.524690708079
4089,2417.429351599788
4090,2782.19100382906
4091,2271.524690708079
4092,2271.524690708079
4093,2271.524690708079
4094,8926.043884097122
4095,2271.524690708079
4096,2271.524690708079
4097,8926.043884097122
4098,2271.524690708079
4099,2490.3816820456423
4100,2417.429351599788
4101,2271.524690708079
4102,11508.079229947794
4103,11872.840882177066
4104,10997.412916826814
4105,4780.607706112896
4106,4342.89372343777
4107,11435.12689950194
4108,11872.840882177066
4109,11216.269908164377
4110,4342.89372343777
4111,10851.508255935103
4112,11726.936221285358
4113,16905.358803109586
4114,14789.741220179805
4115,15446.312194192495
4116,15446.312194192495
4117,14821.110722271522
4118,15446.312194192495
4119,15811.073846421767
4120,15811.073846421767
4121,15592.216855084203
4122,14789.741220179805
4123,17270.120455338856
4124,16905.358803109586
4125,15811.073846421767
4126,14424.979567950533
4127,14424.979567950533
4128,14352.027237504677
4129,14424.979567950533
4130,14424.979567950533
4131,14424.979567950533
4132,7697.508044115634
4133,7697.508044115634
4134,2344.4770211539335
4135,2344.4770211539335
4136,2344.4770211539335
4137,2344.4770211539335
4138,2563.3340124914967
4139,8998.996214542978
4140,2344.4770211539335
4141,2344.4770211539335
4142,2490.3816820456423
4143,2370.0103368099826
4144,2344.4770211539335
4145,2490.3816820456423
4146,2344.4770211539335
4147,2344.4770211539335
4148,8998.996214542978
4149,2198.5723602622247
4150,2198.5723602622247
4151,2344.4770211539335
4152,2344.4770211539335
4153,2344.4770211539335
4154,2563.3340124914967
4155,2198.5723602622247
4156,2343.7474978494747
4157,8998.996214542978
4158,2344.4770211539335
4159,2344.4770211539335
4160,2344.4770211539335
4161,2344.4770211539335
4162,2344.4770211539335
4163,2344.4770211539335
4164,6880.680519088352
4165,6807.728188642498
4166,6807.728188642498
4167,7099.537510425916
4168,7099.537510425916
4169,14702.436999611067
4170,13520.847822354513
4171,13229.038500571096
4172,6574.519307182052
4173,12251.954424529222
4174,12616.716076758494
4175,12835.573068096057
4176,11741.288111408241
4177,11741.288111408241
4178,8473.978011299114
4179,1673.5541570183605
4180,1819.4588179100692
4181,8401.025680853258
4182,8473.978011299114
4183,1819.4588179100692
4184,1673.5541570183605
4185,8473.978011299114
4186,8473.978011299114
4187,8401.025680853258
4188,8473.978011299114
4189,1746.5064874642148
4190,8401.025680853258
4191,1600.601826572506
4192,2563.3340124914967
4193,2563.3340124914967
4194,2709.2386733832054
4195,15257.039510070172
4196,2417.429351599788
4197,2417.429351599788
4198,2782.19100382906
4199,2563.3340124914967
4200,2417.429351599788
4201,3161.3045461812153
4202,3161.3045461812153
4203,3453.113867964633
4204,3453.113867964633
4205,3307.209207072924
4206,3161.3045461812153
4207,9961.728400461969
4208,3088.352215735361
4209,9961.728400461969
4210,3307.209207072924
4211,3599.0185288563425
4212,3599.0185288563425
4213,3088.352215735361
4214,9961.728400461969
4215,3088.352215735361
4216,3088.352215735361
4217,9961.728400461969
4218,3307.209207072924
4219,3146.7140800920442
4220,3599.0185288563425
4221,9961.728400461969
4222,9961.728400461969
4223,10107.633061353677
4224,9961.728400461969
4225,9961.728400461969
4226,9961.728400461969
4227,3453.113867964633
4228,3088.352215735361
4229,3307.209207072924
4230,10107.633061353677
4231,3088.352215735361
4232,3307.209207072924
4233,3599.0185288563425
4234,3599.0185288563425
4235,9961.728400461969
4236,3088.352215735361
4237,3307.209207072924
4238,9961.728400461969
4239,9961.728400461969
4240,9961.728400461969
4241,3307.209207072924
4242,9961.728400461969
4243,9961.728400461969
4244,9961.728400461969
4245,3088.352215735361
4246,3305.7501604640074
4247,3307.209207072924
4248,13818.910501016093
4249,3088.352215735361
4250,3088.352215735361
4251,10107.633061353677
4252,3307.209207072924
4253,3161.3045461812153
4254,3307.209207072924
4255,3088.352215735361
4256,3599.0185288563425
4257,3088.352215735361
4258,3599.0185288563425
4259,7464.299162655188
4260,13827.009034260813
4261,7318.39450176348
4262,7464.299162655188
4263,13827.009034260813
4264,13827.009034260813
4265,7318.39450176348
4266,7464.299162655188
4267,7464.299162655188
4268,7172.48984087177
4269,7464.299162655188
4270,7318.39450176348
4271,7318.39450176348
4272,7464.299162655188
4273,7172.48984087177
4274,2417.429351599788
4275,2636.286342937351
4276,2344.4770211539335
4277,2125.6200298163703
4278,2344.4770211539335
4279,2125.6200298163703
4280,2344.4770211539335
4281,2125.6200298163703
4282,2271.524690708079
4283,2417.429351599788
4284,2344.4770211539335
4285,2344.4770211539335
4286,2271.524690708079
4287,2271.524690708079
4288,2271.524690708079
4289,2636.286342937351
4290,2271.524690708079
4291,8926.043884097122
4292,2125.6200298163703
4293,2344.4770211539335
4294,2125.6200298163703
4295,2271.524690708079
4296,2271.524690708079
4297,9071.94854498883
4298,2125.6200298163703
4299,2271.524690708079
4300,2344.4770211539335
4301,2125.6200298163703
4302,2125.6200298163703
4303,2271.524690708079
4304,2417.429351599788
4305,2271.524690708079
4306,2344.4770211539335
4307,8926.043884097122
4308,2125.6200298163703
4309,2344.4770211539335
4310,2344.4770211539335
4311,2417.429351599788
4312,2125.6200298163703
4313,2417.429351599788
4314,9071.94854498883
4315,2344.4770211539335
4316,12573.660406389845
4317,2855.143334274915
4318,3219.904986504187
4319,12937.229178787678
4320,12937.229178787678
4321,6793.376298519615
4322,6428.6146462903425
4323,6282.709985398634
4324,6428.6146462903425
4325,12937.229178787678
4326,13229.038500571096
4327,6209.757654952779
4328,6282.709985398634
4329,12937.229178787678
4330,13229.038500571096
4331,13520.847822354513
4332,6720.423968073761
4333,13229.038500571096
4334,13520.847822354513
4335,13520.847822354513
4336,13229.038500571096
4337,13229.038500571096
4338,6574.519307182052
4339,13229.038500571096
